tree.number.20,median.shifts.20,ESS.shifts.20,ESS.logLik.20,root.lambda.mean.20,root.mu.mean.20,root.lambda.decay.20,root.mu.decay.20,tip.lambda.mean.20,tip.mu.mean.20,median.shifts.50,ESS.shifts.50,ESS.logLik.50,root.lambda.mean.50,root.mu.mean.50,root.lambda.decay.50,root.mu.decay.50,tip.lambda.mean.50,tip.mu.mean.50,median.shifts.80,ESS.shifts.80,ESS.logLik.80,root.lambda.mean.80,root.mu.mean.80,root.lambda.decay.80,root.mu.decay.80,tip.lambda.mean.80,tip.mu.mean.80,median.shifts.s20,ESS.shifts.s20,ESS.logLik.s20,root.lambda.mean.s20,root.mu.mean.s20,root.lambda.decay.s20,root.mu.decay.s20,tip.lambda.mean.s20,tip.mu.mean.s20
58,0,329.9209495,488.1823676,3.703100734,2.358713363,-0.035439075,-0.035439075,2.802707746,2.370993923,0,619.2437277,276.4438528,7.763971845,5.788793745,-0.094097395,-0.094097395,5.036901098,5.787202935,0,395.369867,227.8476802,5.036358967,4.03468588,-0.047640512,-0.047640512,3.659634564,4.053098001,0,257.6124902,271.583039,5.569778734,3.37650832,0.026936908,0.026936908,4.559079238,3.379587043
59,0,271,271,9.478883764,6.458642989,-0.150014397,-0.150014397,5.675621159,6.462927425,0,1381.127499,299.2666987,9.77710191,7.127268801,-0.113090679,-0.113090679,5.88144125,7.125667702,0,639.4053336,324.9454523,6.636034228,5.780076932,-0.032983797,-0.032983797,5.300502761,5.737813647,0,361,361,8.504369861,4.372731961,-0.087559868,-0.087559868,6.101731909,4.373431983
60,0,406,310.0498957,1.114949601,0.857516768,0.006682307,0.006682307,1.019989588,0.858263926,0,477.4706974,293.891879,1.290342333,0.826830823,-0.036895554,-0.036895554,0.719044521,0.826863841,0,316,316,0.722676722,0.873092136,0.042410125,0.042410125,0.928523867,0.88105112,0,406,371.6006124,1.839873411,1.185786635,-0.02912152,-0.02912152,1.248004,1.187094551
61,0,595.7070532,302.051764,8.035522926,5.579551635,-0.138694796,-0.138694796,4.972537304,5.575734185,0,551.1581084,293.4830487,6.340537027,4.756149216,-0.08837825,-0.08837825,4.289908882,4.750727767,0,361,293.0792854,4.393261191,5.215404404,0.108637288,0.108637288,5.283965194,5.199563315,0,249.9436177,316,5.179298608,1.953233771,-0.250334748,-0.250334748,2.904352421,1.959044693
62,0,430.0202521,340.7785954,13.62599423,8.032125746,-0.304409406,-0.304409406,7.009640745,8.03069605,0,496,333.6340897,13.45900821,8.248476754,-0.2686707,-0.2686707,6.5762961,8.249288285,0,719.8084475,355.805578,15.45609144,11.12178939,-0.186549136,-0.186549136,8.668291375,11.12059151,0,164.7848055,380.5995904,8.995099262,4.147110996,0.032324692,0.032324692,6.919157031,4.144544908
63,0,375.3072312,354.0441031,9.453166502,6.691877116,-0.116645044,-0.116645044,6.114707788,6.691715143,0,319.99818,299.2779911,10.22942848,7.503803613,-0.104530557,-0.104530557,6.454674565,7.503636578,0,2858.279612,322.5877702,12.72639763,9.096243186,-0.115418565,-0.115418565,6.92964857,9.095226963,0,361,252.0703301,9.833677036,5.694495125,-0.218582419,-0.218582419,6.105157671,5.694533793
64,0,316,316,1.540613892,2.818519399,0.885033747,0.885033747,3.080384347,2.818516892,0,856,248.3463889,4.002898867,3.384570082,0.149292917,0.149292917,3.0841356,3.384572501,0,4501,319.5528975,4.804899405,3.845839247,-0.026019146,-0.026019146,3.285450156,3.845776528,0,257.6535455,504.1101636,6.805376211,3.634834076,-0.145912613,-0.145912613,3.499673251,3.638361568
65,0,631,313.8444404,4.153604168,3.736101506,-0.00110394,-0.00110394,3.652215358,3.736638133,0,668.6953078,259.0216804,3.675059357,3.865150058,0.029707189,0.029707189,3.961543783,3.861727943,0,288.5808901,406,1.78360533,2.322930778,0.063291525,0.063291525,2.301197651,2.321662159,0,586,267.2772713,10.08740466,5.070117157,-0.546826736,-0.546826736,3.29831078,5.070942999
66,0,346.0864216,292.783039,11.20795718,8.64574643,-0.089945836,-0.089945836,7.821579805,8.645020349,0,1216,521.1991487,10.20532677,8.357609762,-0.060019504,-0.060019504,7.525148832,8.355538183,0,3260.79235,352.074822,7.685739931,6.244384687,-0.058362841,-0.058362841,5.096399696,6.24170437,0,496,371.241802,12.95338006,7.722620766,-0.263648103,-0.263648103,7.616149411,7.721279087
67,0,586,335.9376394,0.913432353,0.635019792,-0.015033389,-0.015033389,0.633837819,0.635034164,0,250.9211311,330.6813199,0.483697602,0.257491536,-0.019155964,-0.019155964,0.264729847,0.258536156,0,488.6504176,331.6728311,0.875457792,0.635984073,-0.019089211,-0.019089211,0.504413869,0.638994053,0,271,271,0.834772284,0.404154031,-0.029199258,-0.029199258,0.504206505,0.406028848
68,0,267.4575145,334.8295918,3.647401847,6.472678103,2.63366633,2.63366633,7.292167759,6.472372885,0,586,260.11641,13.11611672,9.401576433,-0.14009884,-0.14009884,8.044399294,9.401563956,0,4501,326.5948749,13.12843208,9.574897694,-0.123550035,-0.123550035,7.639862632,9.574624481,0,796.8817414,238.1852832,14.69410605,7.898523203,-0.346262264,-0.346262264,8.496070128,7.898474264
69,0,676,319.3981649,13.43243019,8.918952811,-0.200114689,-0.200114689,7.162251822,8.917736735,0,3434.04841,567.859502,12.61932067,9.375240694,-0.146140017,-0.146140017,7.29796904,9.373056655,0,606.1376082,259.1621053,5.798153205,5.6282192,0.028470268,0.028470268,5.438417489,5.613554955,0,852.6144914,293.3018505,9.637676521,6.322504412,-0.132645307,-0.132645307,7.10749257,6.32258225
70,0,475.6581427,231.2398766,6.563470206,5.066440174,0.439878213,0.439878213,4.781455376,5.066146043,0,766.6219301,274.852442,9.950183467,6.552078735,-0.12729141,-0.12729141,5.211931507,6.551217133,0,856,206.4083815,11.06317843,7.869561192,-0.102761451,-0.102761451,6.028072984,7.868698518,0,586,379.2913259,10.50827597,5.152460307,-0.291005819,-0.291005819,5.234056366,5.152462488
71,0,991,243.0156441,4.108074985,3.354817265,-0.022062562,-0.022062562,3.145127202,3.354801071,0,1704.479801,258.7725558,3.281041089,2.966624469,-0.006336933,-0.006336933,2.928382181,2.966400557,0,250.2081751,264.7022203,3.492312967,5.155327965,0.251804538,0.251804538,4.981140463,5.163545583,0,361,262.1283664,5.583877507,3.516182798,-0.09305416,-0.09305416,3.421887489,3.516182511
72,0,16.44439493,15.80362122,9.872495405,8.887544075,0.548039239,0.548039239,9.231884268,9.936580241,0,541,444.3929783,3.47064671,6.482263346,1.632393789,1.632393789,6.938419608,6.48227127,0,1448.78676,226.7139453,12.39103315,9.861221035,-0.064086099,-0.064086099,8.475379521,9.862344048,0,1666,314.5274205,14.64760878,8.55944066,-0.253510168,-0.253510168,8.602077609,8.559514669
73,0,811,241.8448152,6.022202281,4.149863958,-0.096030634,-0.096030634,3.536703756,4.148893552,1,1004.026377,497.6071696,1.19734166,0.883878285,-0.097647803,-0.097647803,1.462830904,1.104732419,0,451,331.0470287,2.871390732,3.96932071,0.104556883,0.104556883,4.16782269,3.963829431,0,361,258.48212,8.187750222,5.10476072,-0.193623256,-0.193623256,4.881764283,5.108087854
74,0,337.9092824,264.7713684,6.719346109,4.289789846,-0.139211422,-0.139211422,3.596055162,4.290652969,0,361,308.1685313,5.268493269,3.623505706,-0.099835878,-0.099835878,3.12363635,3.622630689,0,1283.43286,404.4108699,6.569653497,4.749028349,-0.091947756,-0.091947756,3.673818455,4.732372808,0,269.5120379,361,4.687138255,2.073207826,-0.145142398,-0.145142398,2.905386365,2.080418532
75,0,1700.462741,265.4669204,12.50401565,9.830370834,-0.094664154,-0.094664154,8.43227669,9.829532697,0,1801,340.6584513,9.258918068,8.33444256,-0.028698319,-0.028698319,7.80741038,8.331632796,0,3572.399838,205.489115,8.00727166,6.816688183,-0.039029607,-0.039029607,5.648366841,6.787890049,0,418.997182,318.2439043,11.95299466,7.647310037,-0.247941743,-0.247941743,7.590770088,7.647396285
76,0,280.9082635,361,2.372482909,4.420800443,1.222960618,1.222960618,4.74401987,4.42081963,0,406,245.8301011,6.409238793,5.487311084,0.055926373,0.055926373,5.018100612,5.487294822,0,4501,292.4324716,6.149747816,5.394843022,-0.016804693,-0.016804693,4.958576574,5.394203671,0,286.1605593,335.2981169,8.795506809,5.218589915,-0.168176621,-0.168176621,5.249662961,5.218611464
77,0,709.093214,216.5313968,13.6675636,8.857798446,-0.217326057,-0.217326057,7.253417172,8.857279979,0,1981,240.2437737,14.61512514,9.946684129,-0.183669163,-0.183669163,7.675170641,9.946429166,0,4226.756039,291.1269422,15.0139577,11.67868041,-0.103573909,-0.103573909,9.522365048,11.67638643,0,586,255.1373403,13.69322529,6.678750768,-0.466119544,-0.466119544,6.846059868,6.678538275
78,0,496,358.5751075,7.592322016,5.990550746,-0.067046382,-0.067046382,5.831815991,5.991569794,0,292.3804172,419.258297,4.825186587,4.667678652,0.059701156,0.059701156,4.711907611,4.663053092,0,301.992193,325.0212646,22.21116611,19.17496926,0.256007972,0.256007972,19.88958978,19.43559763,0,631,341.8914083,9.759332409,5.566136005,-0.252155862,-0.252155862,6.066840035,5.572050935
79,0,721,317.8229236,7.06379896,5.082828169,-0.076792985,-0.076792985,4.488451992,5.082788463,0,1486,295.6933028,6.391615013,4.726051555,-0.062309398,-0.062309398,4.008868598,4.726008258,0,1915.770372,401.3805217,4.665658507,3.356328965,-0.064047077,-0.064047077,2.458182741,3.350312946,0,367.7812164,276.3450131,7.288099415,4.144740847,-0.175580047,-0.175580047,4.299712925,4.145236511
80,0,406,293.7401214,2.920101576,5.360056675,1.203856559,1.203856559,5.833829999,5.36001779,0,496,238.6351975,8.264974153,6.938897359,0.106403567,0.106403567,6.299479629,6.938835876,0,920.796318,311.7001569,8.274015726,6.772291832,-0.038052709,-0.038052709,5.917383154,6.771884034,0,361,240.894892,10.63377258,6.569650859,-0.161001009,-0.161001009,6.790591451,6.569664941
81,0,406,349.0019021,3.282545197,5.866353916,1.677169852,1.677169852,6.555092495,5.86739196,0,2251,237.5045824,12.28874155,9.629912617,-0.08552432,-0.08552432,8.465645429,9.62962502,0,4501,268.241852,10.71110209,8.421846336,-0.078498799,-0.078498799,6.883834598,8.420408644,0,341.1661133,308.6808297,15.1247766,9.005966724,-0.3126088,-0.3126088,8.642892157,9.004601648
82,0,721,315.3105068,3.30363625,2.896685521,-0.004144855,-0.004144855,2.905158111,2.89619155,0,531.4909148,264.3320425,2.560968761,1.968013924,-0.032705804,-0.032705804,1.722777095,1.967572953,0,0,4501,0.032,0.005,-0.030571431,-0.030571431,0.028841047,0.005,0,608.1662908,272.7147634,4.340450796,3.181164239,-0.050395106,-0.050395106,3.153761324,3.18129136
83,0,586,343.6071123,7.769107679,5.075764846,-0.117950328,-0.117950328,4.682802101,5.075825739,0,946,350.2156643,8.657830116,5.668579154,-0.124449102,-0.124449102,4.672674403,5.668319611,0,1414.792077,261.9832862,8.099325036,5.346828099,-0.114454903,-0.114454903,4.112210389,5.345774636,0,416.7151611,471.7733129,4.273034843,2.632893961,0.155448101,0.155448101,4.411577867,2.635622092
84,0,811,262.7284057,5.904361677,4.726369211,-0.040450394,-0.040450394,4.37828235,4.725840013,0,1682.074353,244.532278,3.974118688,3.64300343,-0.006338748,-0.006338748,3.654811627,3.642749125,0,1280.613734,386.279154,2.619666048,2.528924151,0.00013659,0.00013659,2.534174274,2.527650446,0,676,311.8539387,5.094401908,2.929070241,-0.041295779,-0.041295779,3.812247676,2.931563489
85,0,406,253.1331102,7.806969064,4.902006305,-0.177135448,-0.177135448,4.281677868,4.902451915,0,428.72893,292.6817962,8.264035379,5.455684085,-0.166382112,-0.166382112,4.161583529,5.451433133,1,274.8259151,222.5602406,1.791052029,1.655803836,-0.010876886,-0.010876886,1.840346129,1.797931792,0,256.9211441,280.1419867,4.541017627,2.307972074,0.200948684,0.200948684,4.180000093,2.31335002
86,0,406,406,10.61317837,5.753701953,-0.627030941,-0.627030941,6.596889654,6.189685532,0,296.8621671,541,4.487587213,2.935274107,-0.267224477,-0.267224477,2.908671323,3.073518658,0,0,232.2709971,0.032,0.005,0.183609973,0.183609973,0.032800284,0.005,0,1730.93192,263.5958035,41.74058572,15.42140964,-7.192634974,-7.192634974,8.336839405,15.95419196
87,0,229.8179781,736.3451015,11.14696239,6.534132072,-0.248741983,-0.248741983,5.436893211,6.571403266,0,451,297.5772588,14.86421774,9.176383792,-0.252589576,-0.252589576,6.568644476,9.175707805,0,1621,314.1678122,11.94194265,8.078452005,-0.183043803,-0.183043803,5.831220419,8.071532216,0,200.8330515,480.1422054,12.33697291,4.808897304,-0.554787428,-0.554787428,5.23957471,4.832683298
88,0,316,316,2.733603171,2.525473978,0.122494287,0.122494287,2.846198552,2.706891484,0,309.9167743,496,2.37120104,2.213985797,0.100848991,0.100848991,2.385109027,2.201833736,0,208.8133013,451.9272255,2.303486108,3.469137213,0.186873002,0.186873002,3.288594933,3.429881379,1,314.5036418,312.7079647,4.084961821,4.181749485,0.251688335,0.251688335,5.434065264,3.721013329
89,0,804.4474078,322.2693347,10.86214278,7.672283263,-0.187334586,-0.187334586,6.618362585,7.668149023,0,766,317.7196408,9.824374517,7.310155731,-0.145441678,-0.145441678,6.139138558,7.309687029,0,524.3401517,388.3437054,4.420109985,3.559847732,-0.067180706,-0.067180706,2.872219267,3.566806149,0,93.26244255,330.5507964,15.06171336,6.932326421,-0.70537669,-0.70537669,6.052507741,6.94711525
90,0,355.3564421,266.5572562,17.25808088,15.21259372,-0.07078579,-0.07078579,13.61155914,15.28090812,0,451,273.679614,7.170810089,7.473410874,0.107125035,0.107125035,7.430153575,7.544370702,0,3573.744324,191.7317262,25.33761313,10.31535637,-7.483038014,-7.483038014,6.617730132,10.81062432,0,316,316,6.681591519,5.632798626,0.950047136,0.950047136,8.900892367,5.725355345
91,0,436.4896311,350.849324,5.463444283,3.972216826,-0.067693889,-0.067693889,3.445788999,3.960430469,0,1646.432279,319.8031894,4.131031553,3.519123059,-0.022098226,-0.022098226,3.156211053,3.51706339,0,276.5817188,369.0085868,1.628699931,1.532307379,0.005120326,0.005120326,2.052551188,1.909190664,0,195.6601286,316,2.697424873,2.036540642,0.154264809,0.154264809,3.033781222,2.037646183
92,0,733.1983291,316.3779031,13.27226065,9.093427159,-0.172110458,-0.172110458,8.107029643,9.093380815,0,1936,290.8351603,14.03145219,10.23627921,-0.14674344,-0.14674344,8.459124122,10.23459815,0,766,272.9279765,9.200256828,7.332590522,-0.086262378,-0.086262378,6.279168881,7.327364527,0,946,499.7383109,10.12802507,5.871832484,-0.149705798,-0.149705798,7.332457894,5.872565385
93,0,541,366.9372909,11.90693555,9.163873604,-0.081340829,-0.081340829,8.20383678,9.162443228,0,1576,252.869753,8.368278198,7.10804283,-0.039510237,-0.039510237,6.637363541,7.107796024,0,1373.396646,379.2243736,3.869049785,3.7161484,0.007168616,0.007168616,3.485598523,3.723977294,0,593.9473381,343.6387679,8.065319345,6.245662896,0.019180662,0.019180662,7.322359177,6.245638665
94,0,436.9228015,274.7538066,4.761080666,3.194848851,-0.059013006,-0.059013006,2.878625861,3.194834582,0,1306,249.2048237,5.173852894,3.661464709,-0.049311238,-0.049311238,3.143016413,3.661370275,0,856,232.7947052,4.004031694,3.166776752,-0.02849419,-0.02849419,2.810588672,3.166492992,0,420.4443582,302.0845361,5.221374153,3.188786976,-0.090271901,-0.090271901,3.288923306,3.186665692
95,0,321.6128841,496,3.939690472,3.796292605,0.162694093,0.162694093,4.314501535,3.880675936,0,305.2045534,406,2.107154621,1.335307928,-0.02982175,-0.02982175,1.399445335,1.365614668,0,250.4496399,454.6195457,1.045840686,1.615650726,0.063867864,0.063867864,1.535102421,1.701962778,0,339.4248127,376.3027851,5.272900952,4.089789021,0.22374324,0.22374324,4.619811787,4.122707935
96,0,1036,229.4351425,8.343039981,7.022963147,-0.03200663,-0.03200663,6.892114232,7.025076647,0,571.597858,237.0641122,8.430682833,7.658437294,-0.018983966,-0.018983966,7.250139522,7.651601438,,,,,,,,,,0,388.1781136,521.1297734,7.199894461,8.529073937,0.437589988,0.437589988,9.776301327,8.63839373
97,0,331.8512868,353.8255381,12.18220981,7.630160922,-0.198765688,-0.198765688,6.708058499,7.630139117,0,811,279.3864426,11.95795873,7.575182688,-0.195348912,-0.195348912,6.0420942,7.575516305,0,2066.527129,363.8299976,13.05867218,9.448517213,-0.137094096,-0.137094096,7.287203444,9.44719576,0,541,302.591443,11.73751728,6.721538743,-0.247397965,-0.247397965,7.639462701,6.721717634
98,0,946.5892825,219.058013,6.164037017,4.041428031,-0.119543429,-0.119543429,3.68288986,4.040216683,0,310.5182812,289.579769,5.988212106,3.684901308,-0.146530153,-0.146530153,2.939131333,3.685397225,0,631,239.7509394,4.751752897,2.645021626,-0.175434694,-0.175434694,1.663262446,2.643965162,0,292.4230099,301.0007688,2.671873719,1.616679034,0.322544523,0.322544523,3.423364877,1.636409094
99,0,243.1861722,193.031313,9.985103353,6.61618972,-0.113951564,-0.113951564,5.842572269,6.622250245,0,328.9488384,244.9029973,2.190714102,3.952620887,1.491470789,1.491470789,4.379693893,3.95277143,0,3043.406646,424.5552822,10.57174755,7.579312709,-0.099579023,-0.099579023,5.992736165,7.579177086,0,327.2033164,542.3175543,9.231444422,5.189749398,-0.200275597,-0.200275597,5.599147528,5.189795104
100,0,468.5809994,317.8024683,7.196976782,3.841493467,-0.158032295,-0.158032295,4.18432881,3.841479884,0,345.8870921,365.3832991,6.265919391,4.889915547,0.111703572,0.111703572,4.259638116,4.893240939,0,916.4167665,108.1203748,6.279859505,4.708832491,-0.037759899,-0.037759899,3.888942541,4.720603448,0,411.0008133,839.508226,6.151148507,4.057159391,0.195752229,0.195752229,4.336907812,4.058921806
101,0,316,253.4661859,6.954461013,4.973692468,-0.102466711,-0.102466711,4.202682047,4.973682514,0,524.5668432,283.7567346,6.220406099,4.625775063,-0.078852715,-0.078852715,3.750108868,4.62576222,0,2566,226.5147482,5.863985748,5.180765475,-0.026207821,-0.026207821,4.488137868,5.173237574,0,280.1609847,327.6116245,10.68479517,6.729967605,-0.235771939,-0.235771939,6.219615247,6.730685013
102,0,676,251.1172403,5.541222337,3.722477944,-0.099586463,-0.099586463,3.179472176,3.722359611,0,361,361,4.432014155,2.890082964,-0.094428093,-0.094428093,2.300683839,2.890081585,0,1264.157817,332.5679321,5.723319001,4.27162757,-0.058537332,-0.058537332,3.382738627,4.270595593,0,361,295.6037898,6.89533554,2.785521349,-0.324171694,-0.324171694,2.862587456,2.785731326
103,0,451,386.4255598,6.937253636,4.942044967,-0.079309417,-0.079309417,4.538724703,4.942036813,0,334.0095345,322.6458933,7.308540605,5.31273619,-0.073184516,-0.073184516,4.564331341,5.312713795,0,802.9807529,291.0042277,6.910217588,5.096577245,-0.065038922,-0.065038922,4.10025492,5.096400072,0,147.2909135,283.1715964,9.538162465,5.125333241,-0.223046964,-0.223046964,4.913595121,5.125349898
104,0,271,271,3.250226089,5.96718,2.038195535,2.038195535,6.499353312,5.967170564,0,316,258.3693473,3.128977247,5.894234589,1.690457373,1.690457373,6.257166838,5.894217063,0,203.1778758,106.4347787,12.4593023,10.21023486,-0.020070022,-0.020070022,8.789438025,10.21946678,0,3162.640788,54.66435763,12.87715978,8.431338605,-0.021379659,-0.021379659,8.58497818,8.432361418
105,0,374.1645658,366.4983254,1.698255603,1.030020308,-0.046105706,-0.046105706,0.893244614,1.030006572,0,541,270.4742905,1.962921839,1.224942773,-0.047769937,-0.047769937,0.923283831,1.224860338,0,496,269.7531146,1.466686603,0.886726996,-0.047262166,-0.047262166,0.615272725,0.886904768,0,326.665367,277.753169,1.542052477,0.75249816,-0.064160639,-0.064160639,0.85083825,0.752588083
106,0,316,297.8096325,2.892161171,3.376250823,0.254563491,0.254563491,4.15487082,3.374446705,0,346.5095289,338.34206,3.349465587,4.536771616,0.214081723,0.214081723,4.928567594,4.472702202,0,251.3345577,328.2440238,0.686653935,1.284135224,0.048008623,0.048008623,0.875257231,1.239004662,0,279.4783405,361.9082625,7.185345817,5.410666834,-0.015469782,-0.015469782,5.669699138,5.436216814
107,0,811,247.8602144,6.615187164,3.767006523,-0.145259497,-0.145259497,2.958925552,3.766852067,0,1379.444784,273.8542907,6.821276177,4.425469217,-0.103678187,-0.103678187,3.464324931,4.425457238,0,676,337.9678195,6.615234098,4.390567707,-0.094841284,-0.094841284,3.184935134,4.389703721,0,180.1568125,271,4.856310517,2.275942177,-0.169585463,-0.169585463,2.740609294,2.276033731
108,0,451,302.0911903,11.27322508,8.051617361,-0.13582915,-0.13582915,6.813645121,8.050493085,0,1576,218.3714436,10.08545815,7.675927709,-0.105468182,-0.105468182,6.187081602,7.670995856,0,3679.487103,213.9132464,12.29000142,10.67876165,-0.048113595,-0.048113595,9.301991426,10.66993661,0,631,369.267353,7.521984105,5.529352282,0.102922514,0.102922514,7.159780486,5.534811231
109,0,316,316,3.841028924,7.034930285,2.597214082,2.597214082,7.681453636,7.034928698,0,271,271,3.622012768,6.833021328,2.223467823,2.223467823,7.243499378,6.832927619,0,406,258.1870798,12.87511764,9.735542438,-0.028975111,-0.028975111,8.038500073,9.735512236,0,271,271,3.783876125,5.110892435,2.580310185,2.580310185,7.525459865,5.110905035
110,0,309.8752578,426.788298,3.355774474,2.233257144,-0.079959597,-0.079959597,2.106092202,2.223776821,0,352.3065085,324.6595155,3.472638488,2.416092743,-0.087426269,-0.087426269,1.923584493,2.415306148,0,316,316,1.987907275,1.778655864,-0.009033825,-0.009033825,1.530872027,1.790635445,0,260.4223717,361,5.908944404,3.274277172,-0.224468113,-0.224468113,3.022125537,3.278154938
111,0,496,323.2929982,8.044694677,5.23015506,-0.242100142,-0.242100142,4.001116747,5.217065159,0,1081,249.8627245,8.638526993,6.225552155,-0.182676906,-0.182676906,4.476514256,6.21688955,1,302.7743438,496,1.264672798,2.008796072,0.03155236,0.03155236,2.306996708,2.033817036,0,406,406,9.270753892,4.759786915,-0.32369692,-0.32369692,5.155454353,4.770587679
112,0,271,410.5028675,3.875567786,4.64692476,0.114550209,0.114550209,4.858856311,4.637283668,0,361,361,5.369269363,5.778029197,0.296735713,0.296735713,6.670197928,5.749636466,0,0,2347.510787,0.032,0.005,-0.037590168,-0.037590168,0.031209744,0.005,0,406.1203547,340.9597319,13.40950433,8.59307766,-0.350194046,-0.350194046,7.218882663,8.777831383
113,0,631,355.0073595,13.12418116,9.404318653,-0.128292572,-0.128292572,8.370754982,9.404285644,0,1261,283.3781393,9.878880428,7.365247058,-0.102252545,-0.102252545,6.547264983,7.364797181,0,1980.020145,241.8471962,10.00338506,7.752961957,-0.094545001,-0.094545001,6.35932802,7.751883806,0,541,298.2835405,11.21153549,7.204772311,-0.157092396,-0.157092396,8.007641123,7.204945603
114,0,361,216.7495946,4.075526343,2.790357673,-0.058774254,-0.058774254,2.381043859,2.790431887,0,811,241.8332579,4.256775635,3.179634069,-0.044578169,-0.044578169,2.665998027,3.178748176,0,589.8340566,264.8373945,2.041657941,1.513393634,-0.036157747,-0.036157747,1.228560041,1.516412227,0,721,318.6967964,2.69194009,1.709521366,-0.011488731,-0.011488731,2.191359457,1.70952344
115,0,390.086571,248.3518429,5.866366331,4.640314608,-0.044148823,-0.044148823,4.649193062,4.640301036,0,328.0134856,297.6760742,4.934995183,3.606087507,-0.061902359,-0.061902359,3.303962206,3.606191414,0,1230.611328,288.3372524,6.536484998,4.794079079,-0.073501767,-0.073501767,3.688482512,4.762509204,0,670.8733829,455.4094271,5.841117768,3.19758093,-0.16848518,-0.16848518,3.53742923,3.197875986
116,0,586,274.101625,10.01476877,6.027419676,-0.224348792,-0.224348792,5.110977813,6.02838494,0,631.1123428,263.4812897,10.0643844,6.304530915,-0.189448374,-0.189448374,5.095186067,6.305789973,0,1144.772784,364.4268838,11.54048161,7.574309921,-0.162018438,-0.162018438,5.690004966,7.573489181,0,316,316,6.426990411,2.947692462,-0.167951914,-0.167951914,4.373105102,2.956738205
117,0,1489.790093,137.7974334,10.91780362,7.112187483,-0.150056448,-0.150056448,6.102919989,7.112198878,0,1428.200031,328.5368574,11.26217393,7.52139174,-0.143477442,-0.143477442,6.105056548,7.52115036,0,4501,268.4857914,12.32531113,9.039434397,-0.106181197,-0.106181197,7.129690419,9.039122007,0,541,262.5525615,9.039179298,4.583269815,-0.229052403,-0.229052403,5.51947582,4.583563765
118,0,296.8257106,406,2.656311921,4.881564852,1.131660236,1.131660236,5.308776157,4.881595304,0,316,245.052239,7.127738038,6.381842247,0.11666044,0.11666044,5.990453427,6.381775128,0,166.8266542,400.321894,7.352023121,6.789195281,0.056823062,0.056823062,6.356709389,6.801428866,0,721,280.9504102,10.33220043,6.301817892,-0.169571253,-0.169571253,6.343419004,6.301852655
